,$19.99 Crispy Feast,10 pc Grilled Wings,10 pc Grilled Wings Combo,10 pc Mixed Wings,10 pc Mixed Wings Combo,10 pc Spicy Wings,10 pc Spicy Wings Combo,100 pc Family Grilled Wings,100 pc Family Mixed Wings,100 pc Family Spicy Wings,100 pc Grilled Wings,100 pc Mixed Wings,100 pc Spicy Wings,15 pc Crispy Strips,15 pc Grilled Wings,15 pc Grilled Wings Combo,15 pc Mixed Wings,15 pc Mixed Wings Combo,15 pc Spicy Wings,15 pc Spicy Wings Combo,2 pc Crispy Strips,20 Oz Soda,20 pc Crispy Strips,20 pc Grilled Wings,20 pc Mixed Wings,20 pc Spicy Wings,20pc Spicy Feast Deal,24 pc Family Grilled Wings,24 pc Family Mixed Wings,24 pc Family Spicy Wings,25 pc Game Day Pack,3 Strips Lunch,3 pc Crispy Strips Combo,3 pc Grilled Wings,30 pc Crispy Strips,30 pc Family Grilled Wings,30 pc Family Mixed Wings,30 pc Family Spicy Wings,30 pc Grilled Wings,30 pc Mixed Wings,30 pc Spicy Wings,32 Oz Soda,3pc Strips Box,4 pc Crispy Strips,40 pc Family Grilled Wings,40 pc Family Mixed Wings,40 pc Family Spicy Wings,5 pc Crispy Strips Combo,5 pc Grilled Wings,5 pc Spicy Wings,50 pc Family Grilled Wings,50 pc Family Mixed Wings,50 pc Family Spicy Wings,50 pc Grilled Wings,50 pc Mixed Wings,50 pc Spicy Wings,6 pc Grilled Wings Combo,6 pc Mixed Wings Combo,6 pc Spicy Wings Combo,6 pc Strips Meal for 2,7 pc Crispy Strips,75 pc Family Grilled Wings,75 pc Family Mixed Wings,75 pc Family Spicy Wings,75 pc Grilled Wings,75 pc Mixed Wings,75 pc Spicy Wings,8 pc Crispy Strips Combo,8 pc Grilled Wings,8 pc Grilled Wings Combo,8 pc Mixed Wings Combo,8 pc Spicy Wings Combo,8pc Grilled Box,8pc Wings Box,Add 5 Grilled Wings,Add 5 Spicy Wings,Blue Cheese Dip - Large,Blue Cheese Dip - Regular,Bottled Beverage,Bottled Cream Soda,Bottled Root Beer,Bottled Sparkling Water,Bottled Water,Buffalo Fries,Can Soda,Carrot Sticks,Celery Sticks,Cheese Dip - Large,Cheese Dip - Medium,Cheese Dip - Regular,Cheese Fries - Large,Cheese Fries - Regular,Chicken Sub,Chicken Sub Combo,Dipping Sauce,Domestic Draft Lager,Domestic Lager,Domestic Lager Special,Drink Upgrade,Extra Sauce,Flavor Platter,Flavor Platter Grilled,Fried Corn - Large,Fried Corn - Regular,Grilled Lunch Combo,Honey Mustard Dip - Large,Honey Mustard Dip - Regular,Hot Honey Strips 3pc,Large Buffalo Fries,Large Carrot Sticks,Large Celery Sticks,Large Fruit Punch,Large Lemonade,Large Veggie Sticks,Large Veggie Sticks Spicy,Legendary Feast Bundle,Premium Lager,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,Seasoning Pack,Sports Drink,Sub Box,Triple Chocolate Cake,Triple Feast Deal,Veggie Sticks,Veggie Sticks Spicy,Voodoo Fries - Large,Voodoo Fries - Regular,Wings Lunch Combo
75 pc Mixed Wings,0.0,0.21862235349843911,0.0,0.0,0.0,0.24826129246084547,0.0,0.0,0.0,0.0,13.373265005105706,40.26675397141718,37.01287486261579,2.0643800627599798,0.21064497205593188,0.0,0.0,0.0,0.0,0.0,0.17415339993816512,0.686354410938696,0.0,0.23310376356747756,0.0,0.0,0.05469597216743361,0.0,0.0,0.0,0.0,1.4907545205040535,0.0,0.0,13.496407408467638,0.0,0.0,0.0,0.0,4.020048942840333,0.0,0.3338746798541196,0.0,0.9087982667160129,0.0,0.0,0.0,0.19152595710845513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5917787191133639,2.210057063569942,0.0,0.0,10.066688492854295,7328.549222797927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17570245079831998,0.5138154121010957,14.423911870358396,1.3781759815056682,32.863449429587114,0.0,0.0,0.0,0.0,6.008649267120466,0.0,9.742820024990596,7.863250239053571,0.0,0.7352075865567744,1.787741719661228,3.022082153731104,0.0,0.48579551601727433,0.0,0.6981731700572013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5741303908668516,1.0007577799805991,0.0,41.24886992193956,1.5236069070265963,0.0,5.011015612132934,0.0,24.02803023868173,4.718962796392741,0.0,6.798283138031472,5.850202939888183,0.0,0.0,7.909487438077407,1.4034267339858018,2.1954691553303625,0.0,0.0,0.0,0.0,0.0,6.950256680610417,1.143299410732906,2.7213327971770993,1.4368765223445383,0.0
75 pc Spicy Wings,0.0,0.18187118200516703,0.0,0.0,0.0,0.20652771312475507,0.10621800490593945,3.1328853173618745,12.09641830870279,32.03114620448095,22.25034608608105,0.0,30.790882967607104,1.7173506556580866,0.17523482589135717,0.0,0.0,0.0,0.7422802143976714,0.0,0.21731641931939147,0.2854879338602766,4.869484686570453,0.3878364342114066,0.0,1.225692566864939,0.045501390639287445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.227614783768336,0.0,0.0,0.0,1.044205673989245,0.0,0.0,0.27774919487864264,0.0,0.2520087147646415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970429715132665,0.0,0.0,0.0,0.0,0.0,0.0,0.33104880688456817,0.0,0.0,0.0,41.87221722243274,0.0,6096.594827586207,0.9890647027232654,0.0,0.0,0.0,0.0,0.0,0.0,0.5846650517944096,0.2849608463664123,18.998737366596348,1.4740712314503364,0.0,0.0,0.0,0.0,0.0,3.332383070558189,0.0,3.242007353143423,0.0,4.956581160639193,0.6116166560580063,0.49573872398651864,6.285149306789904,2.582208736800596,0.40413161461781877,0.2096166283617118,0.435605889507672,0.0,0.0,0.0,0.0,0.0,0.2190380235179265,0.0,1.976686334631177,0.3121976048538615,0.0,22.87652843371935,1.2674833321385046,0.0,4.98204106853881,0.0,0.0,0.0,0.0,5.655468300172734,4.866763652579395,0.0,0.0,7.865598090422596,1.348670563107194,2.0699236490341724,0.0,0.0,0.0,0.0,0.0,1.651969876056417,0.47555341868847173,3.0184898267539086,1.9922210403196545,0.0
8 pc Crispy Strips Combo,0.0,0.5578877854240264,0.3882576267878301,0.45478244864262896,0.4025384377092793,0.2798376800807843,0.37179748115680566,0.2358304327151054,0.22764187602360866,0.0,0.0,0.0,0.0,0.45246227527396704,0.32317805008646144,0.3960629160311336,0.7292256706518991,0.49128034171053153,0.11175146641158973,0.3895205434181748,1.4313832940245446,0.3223549674995986,0.5498314960825821,0.25545358904904464,0.37402283786764073,0.32292743812275493,0.10361088887297837,0.41227780250772145,0.22621122467706475,0.1461082528059838,0.1455455851053446,0.09335354395109745,0.5559880585960806,0.0,0.42258381405487583,0.2895395035294229,0.24168841678061714,0.18037181530077107,0.13755597133018607,0.25174219531738623,0.44233833451912785,0.24043960153673546,2.105165238823831,1.4227617251475546,0.3606438848511866,0.300431640862115,0.2599411056718183,0.8635446787732295,0.0,0.0,0.26329662768995704,0.05067646003352419,0.09657534134334914,0.07471931326336619,0.0,0.0,0.3873236907334361,0.41894655117959906,0.30178290068417596,0.0,0.7351388819980482,0.13839747348118067,0.38011542412777066,0.2637505873928708,0.6303928874499933,0.0,0.9890647027232654,229.46301103179758,0.0,0.32391564123711375,0.4154429891945641,0.30952048429459444,0.0,0.0,0.9187322666581201,0.5255410287951614,1.1290618879701373,0.653442204265388,0.0,0.0,0.0,0.0,0.0,0.877967246363806,0.0,1.0982010631673376,1.3541272110245566,1.492442348174293,2.025756919221327,2.332320408113083,0.8516152986747126,1.2310594972763387,0.9227802993523025,0.44181363330229717,2.158713157824089,0.0,0.0,0.0,3.2780430147399646,0.0,0.1030516333877331,0.0,1.4879663518313857,1.6959832680726534,0.0,2.367817187007292,1.288046007870797,0.0,0.7883222753168723,2.7983294028267998,2.2570132232635824,0.3693866887182833,0.0,1.277159616132454,1.2455883092649662,0.2649008593235221,0.0,1.3350471675215612,0.7659626379408568,0.8340693224111433,1.7516260384106683,0.0,0.0,1.5715264606620607,0.0,1.2746217927521608,1.1455251720776165,0.7668648716250197,1.4096806115279372,0.0
8 pc Grilled Wings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40290154701647,0.0,0.0,0.0,0.0,0.0,1.319540328539336,0.0,43.5739371534196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353602.5,3.006951826183086,35.56653590826796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42171386381499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.035820360507988,0.0,0.0,0.0,0.0,5.897109836229612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.386583550427987,1.1675058606002575,3.5310462248229992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.76810248793167,0.0,0.0
8 pc Grilled Wings Combo,0.2110141632409183,0.361141000617905,0.8235811990688182,0.2542764812275501,0.5148384292952586,0.3357412293263589,0.707037333765997,0.018542354529392104,0.011932348516599547,0.0,0.02194855347578895,0.0,0.0,0.128748359881642,0.15488079309361874,0.1469843891837631,0.10193057037908768,0.11772131327463985,0.1796360831226259,0.2654284636692477,0.9705192296575337,0.4410102139829279,0.04803437422017709,0.06695080245326379,0.0326753798009572,0.12816119564752998,0.11620527779542807,0.041803813200153646,0.031125564189695528,0.09956160137632629,0.07629091258891484,0.1932865697871959,0.7210767402851763,2.0046345507887238,0.04430131603952981,0.027566112587777882,0.017947224100803114,0.03781833817811821,0.02575106470996905,0.019793429464726845,0.02318613456333946,0.2734339792738697,0.2206937120134375,0.680641046634366,0.021704524503562642,0.01924729129357809,0.03406345880694518,0.9008910656325241,0.9252159465178725,1.336423033859149,0.020701905860124516,0.02125054294122322,0.005062208461587686,0.007833153568695761,0.0,0.0438971069515779,1.399948867928285,0.7199743809170769,1.0167205388417597,0.2574911403236237,0.42975115152660087,0.01450881460160717,0.013283056106827546,0.0,0.03304342666135259,0.0,0.0,0.32391564123711375,3.006951826183086,12.027807304732343,1.1601958564914823,1.3496502598805176,0.8126896827521853,0.27756478395536177,0.6390223204815841,0.6223460555908623,0.30972047676611086,1.0895888625730723,0.6472362675192294,0.9252159465178725,0.0,0.7517379565457715,0.5727527287967783,0.486503274419346,0.0,1.0041827954496028,1.0711459294986958,0.5427181344818253,1.0739113664939592,0.9526007736875348,0.23807618582562992,0.4126439608993307,0.5674120820117011,0.5944737919012788,1.3572713223098065,2.0046345507887238,0.23130398662946813,0.0,3.4365163727806696,0.0,0.09874266510253257,0.04510427739274629,0.6441088886541706,1.0220269145663936,0.15620528967184863,0.49645733715593166,1.1861101728783177,0.306508270507239,0.18193557962363222,1.228449831428456,0.8281441095061614,0.14328038321799635,0.0,0.8479715725043211,0.6970693784015072,0.0894834304354125,0.8018538203154895,0.5854995144990661,1.2039324008659351,0.36549083420677364,1.1017838752426576,0.0,0.31106398201894,1.0666507487733485,0.0,0.9989223516868888,1.1300697268759836,0.25160285115729253,0.3513776789239499,0.2237037936404032
8 pc Mixed Wings Combo,0.0,0.25464160666987784,0.503630206544379,1.3471579335437323,3.683685846649604,0.21205339927353647,0.691538827353817,0.0,0.0,0.0,0.25960975115524054,0.0,0.0,0.0,0.09405079772241819,0.17025314068212588,0.6530578627224342,0.26107871594997123,0.11547576593593492,0.19759186615704422,0.9432345731714321,0.5329567544203112,0.22726221027647253,0.05882693047583999,0.2705414304350727,0.057203917825923524,0.08175787994168487,0.025142024146517953,0.08765628073510279,0.18117305779442444,0.02578219348189051,0.14469705414266865,0.611077455305606,0.0,0.0,0.03663537291300487,0.02497430766840548,0.037276599930059426,0.012183449827273426,0.0,0.0,0.2333294383048103,0.0,0.6704009744614,0.033125593720955075,0.0,0.0,0.7436030923744085,0.0,0.0,0.013603570819762077,0.06283840266478437,0.0,0.04632567360243302,0.0,0.0,0.8555710709268319,7.569716562636059,1.1639849778102478,0.31237248499096326,0.4017071822827831,0.0,0.0,0.0,0.0,0.0,0.0,0.4154429891945641,35.56653590826796,1.1601958564914823,142.2661436330718,1.3433101847056084,1.2816769696673136,0.0,0.42635502167667166,0.5319727729391079,0.3033393254436499,0.9746088876886149,0.0,0.0,0.0,0.0,0.0,0.622098469015892,0.0,1.3617604814651916,0.4579382305785574,0.2891588285225037,0.7707034265836555,1.3650516302408906,0.29333225491355014,0.5824817401325826,0.6601385457044233,0.5649655173587236,1.0029480199916465,0.0,0.0,0.0,4.064746960944909,0.0,0.05366894239485706,0.0,0.6303976535576931,1.3283418777702152,0.0,1.6014950502784822,1.4591399346981726,0.12501418596930738,0.13998369758098858,0.6506073641756334,0.0,0.2519200869226964,0.0,1.1217645833776535,0.5564812834693477,0.05474582233186448,0.0,0.5171068116175418,1.1771352591688775,0.4290388090511148,1.0860010964356628,0.0,0.0,1.1367300966379432,0.0,1.2143025401549281,0.9931996766895421,0.22892187984031856,0.42770032070592134,0.1763994341389607
8 pc Spicy Wings Combo,0.41839567219120166,0.3856007606066252,0.7166127958108031,0.3676279964859931,0.62420253922231,0.30053564027650337,1.2170045936083365,0.024510332286637713,0.047318558164481134,0.0,0.043519257873902366,0.131036007224717,0.0,0.12092224216004874,0.22141021300658828,0.2173438993072771,0.20210638402456352,0.1641206452317529,0.16163589300276174,0.4784431992186427,0.6231193262928851,0.5505659931746644,0.07619346106996325,0.1244048075207021,0.0712670704873359,0.2493214258895701,0.09620443077837879,0.10677093764144123,0.06759294223569505,0.11388993942167382,0.0619480362776752,0.2716678164431074,0.7551443604427457,0.0,0.2195999384428959,0.08413596178871305,0.0460518013629217,0.06873682338893841,0.04697411374862253,0.026164073850684033,0.13791934447170215,0.31291040340276843,0.6563822013274816,0.5895103704658275,0.07357665322135282,0.038163236320029596,0.04052430469821325,0.8694525369612012,0.0,0.0,0.06385154836652877,0.02633453325408403,0.030111809741033457,0.031062915421554534,0.0,0.0,0.9309298382883172,0.883279752403648,1.5959784412356968,0.22909273117097498,0.40144719415826097,0.04315178525011791,0.013168720770236605,0.05482426049401953,0.0,0.0,0.0,0.30952048429459444,0.0,1.3496502598805176,1.3433101847056084,23.848553314898496,0.5908425370808185,0.7338016404584152,0.3682202909325013,0.48824073252123407,0.4107098733909041,0.8771101063346867,0.21388837053720622,0.0,0.0,0.745267291090578,0.8922928111016444,0.5931178878534472,0.0,0.9828571560247983,0.6908915659895487,0.5331993627314704,0.9211168766288041,1.132505703033072,0.29503364925647624,0.5151529940956473,0.6360387089529241,0.7252675963839063,0.8997096351441928,0.0,0.4586260252865096,0.0,1.362774475137057,0.0,0.07283047521031749,0.01987379442908208,0.5947479049377566,0.9517601674558356,0.05162024527034306,0.9172520505730192,1.3337340627250924,0.2095654948585105,0.22431846952407777,0.8725080481060427,1.4074556054694196,0.1458861922031782,0.0,0.5530740564679615,0.5102109274680926,0.1162448724943744,0.0,0.6168494437608655,1.2230976281583463,0.35269976792087826,0.7282001012182746,0.0,0.4111819537051465,1.4176372459554203,0.0,0.7205293848018378,0.8947858147009499,0.31290341024622365,0.3865395217368033,0.2957043188456106
8pc Grilled Box,0.0,1.0928655711481656,0.5160767707418454,0.701521274632924,0.0,0.0,0.4995116987468504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36625657303418785,0.07331326770017738,0.0,0.4871705319021422,0.12928604334854335,0.4916061895228561,0.5299127101722096,0.1491738753504148,0.0,0.40530654386056914,0.0,0.0,0.1545407591983006,0.3753183244214436,0.0,0.0,0.0,0.6480081586875727,0.5847512955886979,0.0,0.0,0.32813412387485985,0.0,0.0,0.0,0.0,0.0,0.29026041987317613,321.4833870567815,1.185122064028314,0.1854361783635897,0.0,0.0,0.24976020082386383,0.0,0.0,0.0,0.0,1.340744153244153,0.0,0.0,0.0,0.6755237985198796,1.2463255509030158,0.5292147367901168,0.0,0.34596091530279194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8126896827521853,1.2816769696673136,0.5908425370808185,3185.608108108108,294.05613305613304,1.0692523019303166,1.042289221844715,0.5224877986072015,0.9413988445098243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8470109301005339,0.0,1.2949626455724017,1.2783339117608779,1.2951732428476614,0.0,1.3492622228327438,0.9150607730385444,0.5476470470711389,1.5174259214081063,0.0,0.0,0.0,0.0,0.0,0.17167845086540184,0.0,0.7746473473554613,0.706897880059494,0.0,0.0,0.883051450619018,0.0,0.10625423128341642,4.856109920896506,0.0,0.0,0.0,2.9551095622524195,0.0,0.0,0.0,0.6718191023177997,0.8519637361137012,0.5726020905118377,0.0,0.0,302.08352749301025,2.797092025733698,0.0,1.2947872001523268,0.12424368596365475,0.39430722962100606,0.0,0.0
8pc Wings Box,0.0,0.1622850547123029,0.32640753021279106,2.395964968746294,2.290381781575382,0.9214313354796764,0.7582331427131678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44156156343656344,1.6790242165242164,0.25855081683127595,0.0,0.0,0.6921388672080487,0.0,2.187389811635891,0.4060124087813341,0.32046410777523265,0.0,0.0,0.0,0.0,0.19971505787798602,0.0,0.0,0.560352119232453,0.0,0.0,0.0,0.0,0.0,0.49567548624496227,399.26887791107976,1.7989545177045176,0.0,0.0,3.081301875694399,0.28434238247639876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4614347177581948,1.4188937041049718,1.0543585909895405,0.0,0.5907947938247678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27756478395536177,0.0,0.7338016404584152,294.05613305613304,10880.076923076922,0.2608505615698135,0.5085455104385204,0.0,0.8768833992217384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.836951138989766,0.0,0.0,0.0,0.0,0.0,1.6828454926649683,0.7481701196910329,1.5547779440889213,0.0,0.0,0.0,0.0,0.0,0.195449313292919,0.0,0.5879374738902987,0.7428701982163678,0.0,0.0,1.507980169518631,0.0,0.5443486002673488,16.58548311444653,0.0,1.7514611917380751,0.0,0.0,0.0,0.0,0.0,0.8098308093097821,0.7184651449847738,0.43459030459359993,0.0,0.0,93.79376657824933,0.9553145072505859,0.0,0.0,0.0,1.346710845782513,1.4221393272435687,0.0
Add 5 Grilled Wings,0.5949223334048378,1.2341601379703302,1.8226546402973087,1.172420163320831,1.3325325157730985,0.7966592380740372,0.46910108481690943,0.3659414352957816,0.9083189197520293,0.0,0.3712836460300266,0.3726436593854479,0.0,0.43940460794013664,0.7163999643009882,1.9159177189774002,0.5508073298684621,1.177198359370729,0.4679218677510454,0.45004772814051164,1.3090878506955888,0.7749173320528667,0.40627683311592366,1.0904796369833833,0.9672942584699689,0.36814856096101556,0.9516128765874664,0.759095033521769,0.8232141567224801,0.37786375521892757,1.1911923524145256,1.05539415574117,0.6037897098636787,0.0,0.4996032855112451,0.8741143763572178,1.0119893637659756,0.2843281373327458,0.9989926448062054,0.9486775771847856,0.3268488964248266,0.5855174108676406,1.2444246973972755,0.9265413672161905,0.588238591024773,0.6117124021683727,0.37454328721579006,0.6487178402410478,0.0,0.0,0.7393010752466316,0.8163101716970533,0.4281638005565121,0.5741940072328033,0.22850790434013316,0.28877616913446513,0.7170768529285703,0.5351042427612372,0.3896471965194075,0.7445713847471006,0.6831463175777643,0.347695863129848,0.4868442286614962,0.15591068047850926,0.04658045742318099,0.17570245079831998,0.5846650517944096,0.9187322666581201,0.0,0.6390223204815841,0.42635502167667166,0.3682202909325013,1.0692523019303166,0.2608505615698135,33.91057300407576,2.2475492542372777,1.3292811133301798,1.4731052453480509,1.6727188477346788,2.608505615698135,0.0,2.119410812754735,0.6920525102872604,0.6950787032811375,0.0,1.6770450887418482,1.6191207067396687,1.3646937916274393,1.6363348329615208,1.400762000818872,1.3074798251056015,1.1921124774833918,1.3037628881077363,1.4714072145350139,1.4642596245597292,0.0,1.3042528078490676,0.0,1.4533102716032469,0.0,1.3438253192554137,0.989058379285543,1.2653130506775991,1.0268564199991532,0.660595578001476,0.731654014159233,1.1938025700672548,0.6456318820342484,1.5190253675485723,2.5846473326277257,3.669012816834427,0.8897977140477059,0.0,2.186256793862027,1.7920331546817398,1.578955618327283,2.260704866938384,1.297360217647558,1.1502074040706252,1.3226819999193127,1.5531560154538517,0.0,0.8769975776916146,1.0123447907090841,0.0,2.00311744069598,1.5024341237375223,0.864658749701647,0.9308176368676438,0.7147919914064326
Add 5 Spicy Wings,2.3196812756844785,0.9969442960030834,1.0753773715010304,1.2957215493886103,1.2942913243705798,1.1516976485574344,1.0498824025543576,0.5435635466146569,0.75424160526348,0.17367140899389047,0.24128071663141476,0.5448701897555576,0.166946758477292,0.3910786601400452,0.828500460798923,1.2202189753824941,0.8754093797273259,1.6934666600089892,0.8465095012433408,0.9998255868806711,1.409615258699297,0.9875618036940031,0.3960318471865474,0.8011787630656163,1.2931230583277782,0.8705800203827907,1.091429369876935,0.9551236921773217,1.2057197314648345,0.8103375612049648,1.464671896455996,0.8001626369491365,0.536382118099001,5.509243029750636,0.4261292951188338,1.0742406772917836,1.5116206188888346,1.0220212406821567,0.6680729750900831,1.2874040212143563,1.1151238903591651,0.8448342614187081,0.9097832526193713,0.935970107980949,0.8447142523059071,1.1781476947531913,0.8425350427825954,0.553746307035881,2.542727552192602,3.672828686500424,0.8376072305702346,1.3943446360632135,1.126890619721721,0.31214857934764273,0.49004048512606746,0.5629883388066345,0.6272164821391508,0.5302323103750614,0.574766113910358,0.33568051395763454,0.7000232781068902,0.5183606228233409,0.7301039906903108,0.30395823612417305,0.2724350948777788,0.5138154121010957,0.2849608463664123,0.5255410287951614,0.0,0.6223460555908623,0.5319727729391079,0.48824073252123407,1.042289221844715,0.5085455104385204,2.2475492542372777,33.05545817850383,1.2632313852044268,1.3134089849288653,1.1858460333095542,0.0,0.0,3.0989492042347337,0.6746011873164045,1.2195919251429397,0.0,1.3183511637265553,1.0285496643525869,1.6124613745611622,1.2800368034613239,1.2767395214497734,1.3154027687528327,1.460731104033841,1.4344945502923638,2.017343886497766,1.3068821439092184,0.0,1.271363776096301,0.0,1.4166624933644496,0.0,1.1181387132434422,0.7024284862932062,1.2217953253949696,1.0477943779441756,0.715486107759823,1.1473282857454423,1.2713637760963008,0.32919905625926477,1.748639360631969,1.410903702741017,1.9508139252887504,1.154706121174393,0.0,1.793825884454985,1.59115840038619,1.204175233798754,0.0,1.3138529711441043,1.1315712695041689,1.4662560312850277,0.5046634836412798,0.0,2.2796867709312982,1.018743157490108,0.0,1.4420617170408117,1.255694862163133,1.1906347728610736,1.378300916141784,1.1271234964771915
Blue Cheese Dip - Large,0.0,2.29413627450441,0.6806536557528992,1.8391202318734883,0.846480829011513,1.5167270596808322,0.6264719462715406,4.172384578805711,5.063155572217406,1.2188331834409676,24.97644228524499,31.866014090878778,19.91786820145029,2.2218241712040325,4.14746372239239,0.6246477989976734,4.095772997556454,0.5321561001260074,3.003371828065325,0.6802017081867827,0.9426906114743748,0.6626579038856215,3.1499504024657807,5.703873607162278,3.9703962789026472,5.969848526426313,0.4865223320578034,0.7721203449595156,0.6003297885660563,0.8862830280099236,0.6796697025013579,0.3775176282857567,0.34066534392833436,0.0,5.981186291238242,1.3441282177750737,1.079187472731034,0.7294156926448763,11.443274776654976,11.452886688065703,8.943983906760387,1.564178506700521,0.0,1.639771975093137,1.2828764971914406,1.349924833177757,1.4453868073619784,0.612336473989686,0.0,0.0,2.262614976412598,2.561667210485838,2.9290982649191606,15.410242542053368,15.007088900157253,13.264325281429542,0.2459673335598053,0.24202877681961138,0.31152233727074446,0.700378868779353,1.2974811037089784,2.2386931974098676,2.6900476169042227,1.0665957819843563,14.021046199986662,14.423911870358396,18.998737366596348,1.1290618879701373,0.0,0.30972047676611086,0.3033393254436499,0.4107098733909041,0.5224877986072015,0.0,1.3292811133301798,1.2632313852044268,231.98458258159752,2.8356925845479104,1.0402896079892265,0.0,0.0,0.0,0.7890632060598554,2.0922359183363537,0.0,1.6037221874824608,3.6092021968166996,4.149317737231825,1.6291052147584093,0.4904536629632082,3.922213561173401,1.2773399295047723,0.8714094844747018,0.39482325079644065,1.5967691039150613,0.0,0.0,0.0,3.314065465451393,0.0,0.5125856190837749,0.8699421846809906,1.8866650281554362,1.1760791517604543,1.5063933933869968,8.487240826156006,0.9324397636682367,0.4077057690361995,2.9519401706040305,3.5363503442316695,5.324236321544861,2.0166077687389357,0.0,4.949578292557275,6.907499744786131,0.5951374617280593,0.0,2.9296651168349617,0.504763891838983,1.9459267369862683,1.7708746761954008,0.0,0.0,1.7924877747985408,0.0,2.8915569160692276,2.3343222428257473,2.87145169676442,2.077111810579626,0.8629308713512617
Blue Cheese Dip - Regular,0.6666365023323156,3.7526157252913643,1.3497205236104777,3.815726925483715,1.253188681319398,2.25200264121452,1.1678130744901245,0.33194798086331656,0.41466377674837496,0.3992814077016672,1.2481187069214525,2.2965993789140766,1.1514630494830909,0.8241880587990237,3.848867263099296,0.7765459173813057,3.984989176547943,0.7089448290593245,2.3085806050127506,0.5629374908584,1.1567167484327534,0.8665494108285063,0.607001288066166,3.844668427538678,3.809118596456288,3.1627036956248467,0.4434035523566079,0.4667103479702163,0.4963422978548185,0.5201929535869169,0.5176158199062717,1.406771170706966,0.5021983563221528,0.0,0.48984892160330384,0.49023095298081376,0.5336368736303625,0.4878594919465892,2.847349109687783,2.7722278245646113,2.3623027477829,0.9053804451493697,0.0,1.193729054275625,0.38929491771335883,0.4698652682281161,0.41969213953122,0.7229444987659882,5.8458893281449225,0.0,0.5232121257547951,0.6797395607924694,0.6716867788651363,2.1034541542169127,1.5875292447725096,1.8952913697696132,0.7284180215316209,0.6491620713243873,0.6596594943338215,0.6205290785398789,0.9697649814011045,0.3781493549116665,0.6084760565186735,0.43676184635565524,1.3570814511765,1.3781759815056682,1.4740712314503364,0.653442204265388,0.0,1.0895888625730723,0.9746088876886149,0.8771101063346867,0.9413988445098243,0.8768833992217384,1.4731052453480509,1.3134089849288653,2.8356925845479104,37.998280632942,1.7039587727776682,0.0,6.333046772156999,4.749785079117749,1.4217043774229998,1.5369624306300673,0.0,2.1418865977622183,3.7712885821321196,1.1275912545547828,1.4523821148827147,1.2513663730965612,2.05269062388264,1.7810855809878219,0.9193741806366196,0.5108331835678909,1.6833020215131378,6.333046772156999,1.4614723320362306,0.0,0.5428325804706,0.0,0.37816026498014743,0.5699742094941299,1.1806766293232633,1.2855488224513696,3.5366365091266365,1.1406613323209607,1.8538315707270385,0.45633553191289444,1.7021343814429506,1.5639536236119422,2.117936953311521,0.758497552879074,0.0,2.4321719514591815,2.7572792444595096,0.40454813911418497,0.0,0.7169753733123034,1.2130794579849973,1.8968594769782312,2.320505687507908,0.0,0.32757138476674136,1.4713532144286086,0.0,3.3617229715907224,2.6868519027895412,1.4251118989703462,1.770653819442366,1.3898937119303023
