item,$19.99 Crispy Feast,10 pc Grilled Wings,10 pc Grilled Wings Combo,10 pc Mixed Wings,10 pc Mixed Wings Combo,10 pc Spicy Wings,10 pc Spicy Wings Combo,100 pc Family Grilled Wings,100 pc Family Mixed Wings,100 pc Family Spicy Wings,100 pc Grilled Wings,100 pc Mixed Wings,100 pc Spicy Wings,15 pc Crispy Strips,15 pc Grilled Wings,15 pc Grilled Wings Combo,15 pc Mixed Wings,15 pc Mixed Wings Combo,15 pc Spicy Wings,15 pc Spicy Wings Combo,2 pc Crispy Strips,20 Oz Soda,20 pc Crispy Strips,20 pc Grilled Wings,20 pc Mixed Wings,20 pc Spicy Wings,20pc Spicy Feast Deal,24 pc Family Grilled Wings,24 pc Family Mixed Wings,24 pc Family Spicy Wings,25 pc Game Day Pack,3 Strips Lunch,3 pc Crispy Strips Combo,3 pc Grilled Wings,30 pc Crispy Strips,30 pc Family Grilled Wings,30 pc Family Mixed Wings,30 pc Family Spicy Wings,30 pc Grilled Wings,30 pc Mixed Wings,30 pc Spicy Wings,32 Oz Soda,3pc Strips Box,4 pc Crispy Strips,40 pc Family Grilled Wings,40 pc Family Mixed Wings,40 pc Family Spicy Wings,5 pc Crispy Strips Combo,5 pc Grilled Wings,5 pc Spicy Wings,50 pc Family Grilled Wings,50 pc Family Mixed Wings,50 pc Family Spicy Wings,50 pc Grilled Wings,50 pc Mixed Wings,50 pc Spicy Wings,6 pc Grilled Wings Combo,6 pc Mixed Wings Combo,6 pc Spicy Wings Combo,6 pc Strips Meal for 2,7 pc Crispy Strips,75 pc Family Grilled Wings,75 pc Family Mixed Wings,75 pc Family Spicy Wings,75 pc Grilled Wings,75 pc Mixed Wings,75 pc Spicy Wings,8 pc Crispy Strips Combo,8 pc Grilled Wings,8 pc Grilled Wings Combo,8 pc Mixed Wings Combo,8 pc Spicy Wings Combo,8pc Grilled Box,8pc Wings Box,Add 5 Grilled Wings,Add 5 Spicy Wings,Blue Cheese Dip - Large,Blue Cheese Dip - Regular,Bottled Beverage,Bottled Cream Soda,Bottled Root Beer,Bottled Sparkling Water,Bottled Water,Buffalo Fries,Can Soda,Carrot Sticks,Celery Sticks,Cheese Dip - Large,Cheese Dip - Medium,Cheese Dip - Regular,Cheese Fries - Large,Cheese Fries - Regular,Chicken Sub,Chicken Sub Combo,Dipping Sauce,Domestic Draft Lager,Domestic Lager,Domestic Lager Special,Drink Upgrade,Extra Sauce,Flavor Platter,Flavor Platter Grilled,Fried Corn - Large,Fried Corn - Regular,Grilled Lunch Combo,Honey Mustard Dip - Large,Honey Mustard Dip - Regular,Hot Honey Strips 3pc,Large Buffalo Fries,Large Carrot Sticks,Large Celery Sticks,Large Fruit Punch,Large Lemonade,Large Veggie Sticks,Large Veggie Sticks Spicy,Legendary Feast Bundle,Premium Lager,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,Seasoning Pack,Sports Drink,Sub Box,Triple Chocolate Cake,Triple Feast Deal,Veggie Sticks,Veggie Sticks Spicy,Voodoo Fries - Large,Voodoo Fries - Regular,Wings Lunch Combo
6 pc Strips Meal for 2,0.0,0.031563057499656925,0.04199258954302182,0.0015095375325922876,0.0020584602717167557,0.017565527651982982,0.013860299162892822,0.0,0.00013723068478111705,0.0,0.0,0.0,0.0,0.0006861534239055853,0.006449842184712502,0.00795937971730479,0.0008233841086867024,0.0009606147934678194,0.005626458076025799,0.0010978454782489364,0.13585837793330588,0.03965966790174283,0.0004116920543433512,0.005214766021682448,0.0004116920543433512,0.0002744613695622341,0.03773843831480719,0.004803073967339097,0.0009606147934678194,0.0009606147934678194,0.0,0.0008233841086867024,0.023191985728008783,0.0,0.0,0.00837107177164814,0.002470152326060107,0.0019212295869356388,0.0015095375325922876,0.0,0.0008233841086867024,0.04391381912995746,0.0,0.014546452586798408,0.0019212295869356388,0.0010978454782489364,0.0006861534239055853,0.017977219706326333,0.0,0.0,0.0017839989021545218,0.0005489227391244682,0.0,0.0002744613695622341,0.0,0.0,0.028132290380129,0.0005489227391244682,0.016193220804171814,1.0,0.004116920543433511,0.0004116920543433512,0.0005489227391244682,0.0,0.0,0.0,0.0,0.0,0.0,0.02140798682585426,0.002195690956497873,0.009606147934678195,0.0,0.0,0.02195690956497873,0.010155070673802662,0.003019075065184575,0.01633045148895293,0.0,0.0,0.0,0.0,0.0004116920543433512,0.0010978454782489364,0.0,0.0,0.0,0.002195690956497873,0.010017839989021546,0.01166460820639495,0.0013723068478111707,0.003019075065184575,0.02154521751063538,0.01591875943460958,0.03170028818443804,0.0,0.0,0.0,0.0,0.0,0.009606147934678195,0.00233292164127899,0.01921229586935639,0.030602442706189104,0.0,0.0004116920543433512,0.009194455880334842,0.007822149032523672,0.011527377521613832,0.0,0.0,0.0037052284890901604,0.0,0.0,0.002881844380403458,0.0009606147934678194,0.0,0.052833813640730067,0.1255660765747221,0.01948675723891862,0.0,0.0,0.0,0.007410456978180321,0.0,0.0,0.006312611499931385,0.00233292164127899,0.004940304652120214,0.0002744613695622341
7 pc Crispy Strips,0.0,0.08009339704604691,0.05652693310165074,0.004235447437011294,0.0041268462206776714,0.03925933970460469,0.020797132927888793,0.0006516072980017377,0.00027150304083405736,0.0003801042571676803,0.00010860121633362293,5.4300608166811465e-05,5.4300608166811465e-05,0.003095134665508254,0.03149435273675065,0.01596437880104257,0.001954821894005213,0.0018462206776715898,0.012434839270199826,0.002334926151172893,0.07080799304952215,0.03860773240660295,0.0004887054735013032,0.026770199826238055,0.002334926151172893,0.005158557775847089,0.045178105994787145,0.015041268462206776,0.0024978279756733275,0.000814509122502172,0.00814509122502172,0.0007602085143353606,0.017213292788879234,0.0,0.0004344048653344917,0.022154648132059078,0.005321459600347524,0.003258036490008688,0.009448305821025196,0.0013032145960034753,0.0007602085143353606,0.036109904430929624,0.0,0.036272806255430064,0.011674630755864465,0.004235447437011294,0.0018462206776715898,0.025086880973066897,0.0,0.0,0.006841876629018245,0.003095134665508254,0.0015747176368375326,0.0020634231103388357,0.0004887054735013032,0.0004887054735013032,0.03545829713292789,0.0013575152041702867,0.020851433536055605,0.001629018245004344,1.0,0.0019005212858384014,0.0009774109470026065,0.00027150304083405736,0.00021720243266724586,0.00021720243266724586,5.4300608166811465e-05,0.0032037358818418765,0.0,0.03572980017376195,0.0028236316246741965,0.016833188531711556,0.00010860121633362293,5.4300608166811465e-05,0.020145525629887053,0.02117723718505647,0.005592962641181581,0.02552128583840139,5.4300608166811465e-05,0.0,0.0,0.0,0.0005430060816681147,0.009882710686359687,0.0,0.005049956559513466,0.0032037358818418765,0.0033123370981754997,0.008959600347523891,0.014552562988705473,0.014986967854039966,0.019385317115551696,0.048761946133796696,0.027856211989574282,0.043386185925282365,0.0,0.0,0.0,0.0,0.0,0.010099913119026933,0.00021720243266724586,0.05022806255430061,0.08411164205039097,0.0,0.0014118158123370983,0.013249348392701999,0.0006516072980017377,0.13336229365768898,0.0007602085143353606,0.00021720243266724586,0.006353171155516942,0.0,0.002660729800173762,0.01808210251954822,0.0029322328410078193,0.0,0.0994244135534318,0.2008579496090356,0.28350347523892266,0.0,0.0,0.0,0.011566029539530842,0.0,0.010534317984361425,0.024815377932232843,0.02579278887923545,0.05799304952215465,0.00010860121633362293
75 pc Family Grilled Wings,0.0,0.008745476477683957,0.0021109770808202654,0.0,0.00030156815440289503,0.005729794933655006,0.0018094089264173703,0.0066344993968636915,0.00030156815440289503,0.0012062726176115801,0.0006031363088057901,0.0,0.0,0.005428226779252111,0.0021109770808202654,0.00030156815440289503,0.0,0.0,0.0021109770808202654,0.0,0.0183956574185766,0.0039203860072376355,0.004221954161640531,0.00030156815440289503,0.00030156815440289503,0.004523522316043426,0.014173703256936067,0.0006031363088057901,0.0,0.0012062726176115801,0.0009047044632086852,0.00030156815440289503,0.0030156815440289505,0.0,0.0018094089264173703,0.0018094089264173703,0.0,0.0021109770808202654,0.0006031363088057901,0.0,0.0015078407720144752,0.0036188178528347406,0.0,0.010554885404101327,0.0006031363088057901,0.0,0.0009047044632086852,0.0021109770808202654,0.0,0.0,0.0015078407720144752,0.0006031363088057901,0.0021109770808202654,0.00030156815440289503,0.0,0.0,0.0009047044632086852,0.0,0.0021109770808202654,0.0009047044632086852,0.010554885404101327,1.0,0.0,0.0024125452352231603,0.00030156815440289503,0.00030156815440289503,0.0,0.0006031363088057901,0.0,0.0012062726176115801,0.0,0.0018094089264173703,0.0,0.0,0.010253317249698432,0.015681544028950542,0.009650180940892641,0.009951749095295536,0.0006031363088057901,0.0,0.0,0.0,0.0,0.0006031363088057901,0.0,0.0,0.0,0.010554885404101327,0.005428226779252111,0.0048250904704463205,0.0033172496984318458,0.0009047044632086852,0.018094089264173704,0.004523522316043426,0.037997587454764774,0.0,0.0,0.0,0.0,0.0,0.0021109770808202654,0.0,0.04342581423401689,0.006031363088057901,0.0,0.0021109770808202654,0.006031363088057901,0.0,0.03468033775633293,0.0,0.0,0.026537997587454766,0.0,0.00030156815440289503,0.004523522316043426,0.0,0.0,0.13661037394451145,0.040410132689987936,0.0039203860072376355,0.0,0.0,0.0,0.0027141133896260556,0.0,0.0,0.0012062726176115801,0.004221954161640531,0.0024125452352231603,0.00030156815440289503
75 pc Family Mixed Wings,0.0,0.004969630038652678,0.0033130866924351186,0.0005521811154058532,0.0,0.012700165654334622,0.0016565433462175593,0.0016565433462175593,0.005521811154058531,0.0005521811154058532,0.0,0.0005521811154058532,0.0,0.0033130866924351186,0.0027609055770292656,0.0011043622308117063,0.0011043622308117063,0.0,0.005521811154058531,0.0005521811154058532,0.020430701270016567,0.0027609055770292656,0.0022087244616234127,0.0011043622308117063,0.0005521811154058532,0.0027609055770292656,0.003865267807840972,0.0,0.0005521811154058532,0.0,0.0,0.0,0.0033130866924351186,0.0,0.0016565433462175593,0.0,0.0,0.0,0.0005521811154058532,0.0,0.0005521811154058532,0.006626173384870237,0.0,0.012700165654334622,0.0,0.0,0.0005521811154058532,0.003865267807840972,0.0,0.0,0.0011043622308117063,0.0016565433462175593,0.0,0.0,0.0,0.0,0.0005521811154058532,0.0,0.0005521811154058532,0.0022087244616234127,0.009939260077305357,0.0,1.0,0.0,0.0,0.0,0.0,0.0016565433462175593,0.0,0.0011043622308117063,0.0,0.0005521811154058532,0.0,0.0,0.01435670900055218,0.022087244616234125,0.011595803423522915,0.01601325234676974,0.0,0.0,0.0,0.0,0.0,0.0016565433462175593,0.0,0.0,0.0,0.02153506350082827,0.016565433462175594,0.005521811154058531,0.0027609055770292656,0.0011043622308117063,0.023743787962451683,0.0027609055770292656,0.04030922142462728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04527885146327996,0.004969630038652678,0.0,0.0016565433462175593,0.005521811154058531,0.0,0.024295969077857537,0.0,0.0,0.03147432357813363,0.0,0.0016565433462175593,0.0022087244616234127,0.0,0.0,0.11430149088901159,0.04030922142462728,0.00883489784649365,0.0,0.0,0.0,0.004417448923246825,0.0,0.0,0.0,0.0033130866924351186,0.0022087244616234127,0.0
75 pc Family Spicy Wings,0.0,0.006896551724137931,0.008045977011494253,0.0,0.0,0.0011494252873563218,0.0022988505747126436,0.0022988505747126436,0.004597701149425287,0.008045977011494253,0.0,0.0,0.0022988505747126436,0.004597701149425287,0.0011494252873563218,0.0011494252873563218,0.0,0.0011494252873563218,0.0022988505747126436,0.0,0.01954022988505747,0.004597701149425287,0.0022988505747126436,0.0011494252873563218,0.0,0.0011494252873563218,0.004597701149425287,0.0011494252873563218,0.0,0.0011494252873563218,0.0011494252873563218,0.0,0.0022988505747126436,0.0,0.0,0.0011494252873563218,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.004597701149425287,0.0,0.0011494252873563218,0.0,0.0011494252873563218,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0011494252873563218,0.0,0.0,0.0,0.005747126436781609,0.009195402298850575,0.0,1.0,0.0011494252873563218,0.0,0.0,0.0011494252873563218,0.0,0.0,0.0,0.0022988505747126436,0.0,0.0,0.004597701149425287,0.009195402298850575,0.004597701149425287,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011494252873563218,0.0,0.0034482758620689655,0.005747126436781609,0.0034482758620689655,0.0,0.0011494252873563218,0.028735632183908046,0.0022988505747126436,0.020689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027586206896551724,0.0022988505747126436,0.0,0.0022988505747126436,0.0022988505747126436,0.0,0.02413793103448276,0.0,0.0,0.026436781609195402,0.0,0.0022988505747126436,0.0034482758620689655,0.0,0.0,0.09310344827586207,0.0367816091954023,0.008045977011494253,0.0,0.0,0.0,0.0022988505747126436,0.0,0.0,0.0,0.0034482758620689655,0.0022988505747126436,0.0
75 pc Grilled Wings,0.0,0.0027472527472527475,0.0,0.0,0.0013736263736263737,0.009615384615384616,0.0027472527472527475,0.009615384615384616,0.0013736263736263737,0.0013736263736263737,0.016483516483516484,0.0013736263736263737,0.0013736263736263737,0.008241758241758242,0.0027472527472527475,0.0013736263736263737,0.0,0.0,0.004120879120879121,0.0,0.013736263736263736,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0,0.008241758241758242,0.008241758241758242,0.0013736263736263737,0.0,0.0,0.0013736263736263737,0.0,0.0,0.0,0.006868131868131868,0.0,0.0,0.0013736263736263737,0.0027472527472527475,0.0,0.0027472527472527475,0.0,0.0,0.005494505494505495,0.0,0.0,0.0013736263736263737,0.0027472527472527475,0.0,0.0,0.0013736263736263737,0.0,0.0,0.004120879120879121,0.0,0.0027472527472527475,0.0,0.0,0.0,0.0,0.005494505494505495,0.0013736263736263737,0.0,0.0013736263736263737,1.0,0.0013736263736263737,0.006868131868131868,0.0027472527472527475,0.0,0.0027472527472527475,0.0,0.0,0.0,0.0,0.0013736263736263737,0.008241758241758242,0.06043956043956044,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.008241758241758242,0.0,0.0027472527472527475,0.01098901098901099,0.005494505494505495,0.0027472527472527475,0.0027472527472527475,0.006868131868131868,0.0,0.013736263736263736,0.009615384615384616,0.020604395604395604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.03021978021978022,0.0,0.013736263736263736,0.01510989010989011,0.0,0.1771978021978022,0.0013736263736263737,0.0,0.008241758241758242,0.0,0.0027472527472527475,0.042582417582417584,0.0,0.0,0.49725274725274726,0.27197802197802196,0.11263736263736264,0.0,0.0,0.0,0.0027472527472527475,0.0,0.01098901098901099,0.009615384615384616,0.019230769230769232,0.017857142857142856,0.0
75 pc Mixed Wings,0.0,0.010362694300518135,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0051813471502590676,0.0051813471502590676,0.0051813471502590676,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.010362694300518135,0.0,0.0051813471502590676,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0051813471502590676,0.0,0.015544041450777202,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02072538860103627,0.0051813471502590676,0.0,0.0,0.0051813471502590676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,0.015544041450777202,0.06217616580310881,0.03626943005181347,0.0051813471502590676,0.0,0.0,0.0,0.0,0.015544041450777202,0.0,0.025906735751295335,0.010362694300518135,0.0,0.0051813471502590676,0.015544041450777202,0.010362694300518135,0.0,0.015544041450777202,0.0,0.02072538860103627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06735751295336788,0.04145077720207254,0.0,0.031088082901554404,0.015544041450777202,0.0,0.21243523316062177,0.0,0.0051813471502590676,0.02072538860103627,0.0,0.010362694300518135,0.05181347150259067,0.0,0.0,0.45077720207253885,0.3005181347150259,0.15544041450777202,0.0,0.0,0.0,0.0,0.0,0.03626943005181347,0.02072538860103627,0.015544041450777202,0.015544041450777202,0.0
75 pc Spicy Wings,0.0,0.008620689655172414,0.0,0.0,0.0,0.008620689655172414,0.004310344827586207,0.004310344827586207,0.008620689655172414,0.01293103448275862,0.008620689655172414,0.0,0.004310344827586207,0.004310344827586207,0.004310344827586207,0.0,0.0,0.0,0.01293103448275862,0.0,0.01293103448275862,0.004310344827586207,0.004310344827586207,0.008620689655172414,0.0,0.004310344827586207,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.004310344827586207,0.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.0,0.0,0.0,0.021551724137931036,0.0,1.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.008620689655172414,0.08189655172413793,0.03879310344827586,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.008620689655172414,0.0,0.008620689655172414,0.004310344827586207,0.004310344827586207,0.021551724137931036,0.01293103448275862,0.01293103448275862,0.008620689655172414,0.01293103448275862,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.05172413793103448,0.01293103448275862,0.0,0.017241379310344827,0.01293103448275862,0.0,0.21120689655172414,0.0,0.0,0.0,0.0,0.008620689655172414,0.04310344827586207,0.0,0.0,0.4482758620689655,0.28879310344827586,0.14655172413793102,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.008620689655172414,0.017241379310344827,0.021551724137931036,0.0
8 pc Crispy Strips Combo,0.0,0.02644386761842959,0.045749513303049966,0.0014600908500973394,0.004055807916937054,0.011680726800778715,0.01508760545100584,0.0003244646333549643,0.00016223231667748214,0.0,0.0,0.0,0.0,0.0011356262167423752,0.007949383517196625,0.012167423750811162,0.0014600908500973394,0.0022712524334847503,0.001946787800129786,0.0017845554834523037,0.08517196625567813,0.004866969500324465,0.0004866969500324465,0.005678131083711875,0.000973393900064893,0.0011356262167423752,0.01963011031797534,0.009896171317326412,0.0012978585334198572,0.0003244646333549643,0.003406878650227125,0.0003244646333549643,0.021414665801427646,0.0,0.00016223231667748214,0.007949383517196625,0.001946787800129786,0.000973393900064893,0.0011356262167423752,0.0003244646333549643,0.0006489292667099286,0.0037313432835820895,0.00016223231667748214,0.024334847501622323,0.004380272550292018,0.0014600908500973394,0.0006489292667099286,0.02336145360155743,0.0,0.0,0.001946787800129786,0.00016223231667748214,0.00016223231667748214,0.00016223231667748214,0.0,0.0,0.03228423101881895,0.0022712524334847503,0.015412070084360805,0.0,0.009571706683971446,0.0003244646333549643,0.0004866969500324465,0.00016223231667748214,0.0003244646333549643,0.0,0.00016223231667748214,1.0,0.0,0.02693056456846204,0.0029201817001946787,0.012978585334198572,0.0,0.0,0.02709279688513952,0.01589876703439325,0.004866969500324465,0.01719662556781311,0.0,0.0,0.0,0.0,0.0,0.0022712524334847503,0.0,0.0029201817001946787,0.0017845554834523037,0.0025957170668397143,0.01427644386761843,0.020279039584685268,0.0029201817001946787,0.006164828033744322,0.029526281635301754,0.018170019467878003,0.06408176508760545,0.0,0.0,0.0,0.00016223231667748214,0.0,0.004055807916937054,0.0,0.03893575600259572,0.07024659312134977,0.0,0.0017845554834523037,0.013140817650876055,0.0,0.033419857235561325,0.0012978585334198572,0.0004866969500324465,0.0016223231667748216,0.0,0.001946787800129786,0.011031797534068787,0.0014600908500973394,0.0,0.07608695652173914,0.16401687216093447,0.05905256327060351,0.00016223231667748214,0.0,0.0,0.012654120700843608,0.0,0.006651524983776768,0.020765736534717714,0.004380272550292018,0.015249837767683322,0.0
8 pc Grilled Wings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
8 pc Grilled Wings Combo,8.503762915089928e-06,0.017118074748076025,0.09704494238700626,0.0008163612398486331,0.005187295378204856,0.0140142012840682,0.028691696075513414,2.5511288745269784e-05,8.503762915089928e-06,0.0,8.503762915089928e-06,0.0,0.0,0.00032314299077341725,0.0038096857859602875,0.004515498107912751,0.00020409030996215827,0.0005442408265657554,0.003129384752753093,0.0012160380968578596,0.057749053956375695,0.006658446362515413,4.2518814575449636e-05,0.0014881585101407372,8.503762915089927e-05,0.0004506994344997661,0.02201624218716782,0.0010034440239806114,0.00017857902121688846,0.0002210978357923381,0.0017857902121688847,0.0006717972702921043,0.027773289680683703,8.503762915089928e-06,1.7007525830179856e-05,0.0007568348994430035,0.00014456396955652876,0.00020409030996215827,0.00021259407287724819,2.5511288745269784e-05,3.401505166035971e-05,0.004243377694629874,1.7007525830179856e-05,0.01164165143075811,0.0002636166503677877,9.35413920659892e-05,8.503762915089927e-05,0.02437178451464773,8.503762915089928e-06,8.503762915089928e-06,0.00015306773247161868,6.803010332071942e-05,8.503762915089928e-06,1.7007525830179856e-05,0.0,2.5511288745269784e-05,0.11668863472086398,0.0039032271780262764,0.0519239763595391,0.0013265870147540287,0.005595475998129172,3.401505166035971e-05,1.7007525830179856e-05,0.0,1.7007525830179856e-05,0.0,0.0,0.0014116246439049279,8.503762915089928e-06,1.0,0.008155108635571241,0.05659254219992347,0.0002551128874526978,2.5511288745269784e-05,0.01884433861983928,0.0188273310940091,0.0013350907776691185,0.028674688549683233,0.00010204515498107913,8.503762915089928e-06,0.0,1.7007525830179856e-05,0.00011905268081125898,0.0012585569114333093,0.0,0.002670181555338237,0.0014116246439049279,0.000943917683574982,0.007568348994430036,0.00828266507929759,0.0008163612398486331,0.0020664143883668525,0.018155533823716995,0.02444831838088354,0.040290828691696076,8.503762915089928e-06,8.503762915089928e-06,0.0,0.00017007525830179854,0.0,0.003886219652196097,7.653386623580934e-05,0.016854458097708237,0.042331731791317655,5.102257749053957e-05,0.0003741655682639568,0.012100854628172966,0.0007398273736128237,0.007712912963986564,0.0005697521153110251,0.00017857902121688846,0.0006292784557166547,0.0,0.001292571963093669,0.006173731876355287,0.0004932182490752158,8.503762915089928e-06,0.033368765678812876,0.2578000765338662,0.025876950550618647,0.00010204515498107913,0.0,2.5511288745269784e-05,0.008588800544240827,0.0,0.005212806666950126,0.020485564862451636,0.0014371359326501977,0.0038011820230451974,0.0002551128874526978
8 pc Mixed Wings Combo,0.0,0.012070006035003017,0.05934419633876484,0.004325085495876081,0.03711526855763428,0.008851337759002213,0.028062764031382016,0.0,0.0,0.0,0.00010058338362502515,0.0,0.0,0.0,0.0023134178233755786,0.005230335948501308,0.001307583987125327,0.0012070006035003018,0.0020116676725005027,0.0009052504526252263,0.05612552806276403,0.008046670690002011,0.0002011667672500503,0.001307583987125327,0.000704083685375176,0.0002011667672500503,0.015489841078253873,0.0006035003017501509,0.0005029169181251257,0.0004023335345001006,0.0006035003017501509,0.0005029169181251257,0.023536511768255886,0.0,0.0,0.0010058338362502514,0.0002011667672500503,0.0002011667672500503,0.00010058338362502515,0.0,0.0,0.003621001810500905,0.0,0.011466505733252867,0.0004023335345001006,0.0,0.0,0.020116676725005028,0.0,0.0,0.00010058338362502515,0.0002011667672500503,0.0,0.00010058338362502515,0.0,0.0,0.07131361899014282,0.04103802051901026,0.05944477972238986,0.0016093341380004024,0.005230335948501308,0.0,0.0,0.0,0.0,0.0,0.0,0.0018105009052504525,0.00010058338362502515,0.09645946489639912,1.0,0.05632669483001408,0.0004023335345001006,0.0,0.012572922953128143,0.016093341380004022,0.001307583987125327,0.025648762824381412,0.0,0.0,0.0,0.0,0.0,0.0016093341380004024,0.0,0.003621001810500905,0.0006035003017501509,0.0005029169181251257,0.005431502715751358,0.011868839267752966,0.0010058338362502514,0.0029169181251257293,0.02112251056125528,0.02323476161738081,0.029772681553007444,0.0,0.0,0.0,0.0002011667672500503,0.0,0.002112251056125528,0.0,0.016495674914504124,0.055019110842888755,0.0,0.0012070006035003018,0.014886340776503722,0.00030175015087507544,0.005934419633876483,0.00030175015087507544,0.0,0.0011064172198752766,0.0,0.0017099175216254276,0.0049285857976262325,0.00030175015087507544,0.0,0.029470931402132368,0.252061959364313,0.030376181854757593,0.00010058338362502515,0.0,0.0,0.009153087909877289,0.0,0.006336753168376584,0.0180044256688795,0.001307583987125327,0.004626835646751157,0.0002011667672500503
8 pc Spicy Wings Combo,1.686113171916099e-05,0.018277466783570513,0.08444054764955825,0.0011802792203412693,0.0062892021312470495,0.012544681999055776,0.04938625480542254,3.372226343832198e-05,3.372226343832198e-05,0.0,1.686113171916099e-05,1.686113171916099e-05,0.0,0.0003035003709448978,0.005446145545289,0.006677008160787752,0.00040466716125986375,0.0007587509273622446,0.0028158089970998852,0.0021919471234909285,0.03707762865043502,0.008312537937546369,6.744452687664396e-05,0.0027652256019424022,0.0001854724489107709,0.0008767788493963715,0.01822688338841303,0.0025628920213124707,0.00038780602954070276,0.00025291697578741485,0.001450057327847845,0.0009442233762730155,0.02908545221555271,0.0,8.430565859580495e-05,0.0023099750455250556,0.0003709448978215418,0.0003709448978215418,0.00038780602954070276,3.372226343832198e-05,0.00020233358062993187,0.004856005935118365,5.058339515748297e-05,0.010082956768058272,0.0008936399811155325,0.0001854724489107709,0.00010116679031496594,0.023521278748229582,0.0,0.0,0.00047211168813650773,8.430565859580495e-05,5.058339515748297e-05,6.744452687664396e-05,0.0,0.0,0.07759492817157887,0.004788561408241721,0.08150671073042423,0.0011802792203412693,0.005226950832939907,0.00010116679031496594,1.686113171916099e-05,3.372226343832198e-05,0.0,0.0,0.0,0.0013488905375328793,0.0,0.11221083159101639,0.009442233762730155,1.0,0.0001854724489107709,6.744452687664396e-05,0.010858568827139677,0.014770351385985028,0.001770418830511904,0.023082889323531395,3.372226343832198e-05,0.0,0.0,1.686113171916099e-05,0.0001854724489107709,0.0015343629864436501,0.0,0.0026134754164699537,0.0009105011128346935,0.0009273622445538544,0.0064915357118769815,0.009846900923990019,0.0010116679031496594,0.0025797531530316314,0.020351385985027316,0.02982734201119579,0.026708032643151008,0.0,1.686113171916099e-05,0.0,6.744452687664396e-05,0.0,0.0028663923922573682,3.372226343832198e-05,0.015562824576785594,0.039421325959398394,1.686113171916099e-05,0.0006913064004856006,0.013606933297362919,0.0005058339515748297,0.0095096782896068,0.00040466716125986375,0.0003035003709448978,0.0006407230053281177,0.0,0.0008430565859580495,0.004518783300735145,0.0006407230053281177,0.0,0.035155459634450666,0.26190395899372765,0.024971336076077426,6.744452687664396e-05,0.0,3.372226343832198e-05,0.01141498617387199,0.0,0.0037600323733729007,0.016220408713832873,0.001787279962231065,0.004181560666351926,0.0003372226343832198
